TSK,PSFC,U10,V10,Q2,RAINC,RAINNC,SNOW,TSLB,SMOIS,DATETIME,WIND_SPEED
282.5,98656,-1.5,6.3,0.00514,0,0,0,281.3,0.2748,2018-05-09T01:00:00Z,6.48
281.8,99701,-1.4,3.7,0.00538,0,0,0,281.5,0.2344,2018-05-09T01:00:00Z,3.96
281.1,97740,-1.4,4.8,0.00531,0,0,0,280.2,0.2324,2018-05-09T01:00:00Z,5
282.4,99612,-2.4,9.6,0.00577,0,0,0,273.2,1,2018-05-09T01:00:00Z,9.9
280.3,94891,-0.4,9.8,0.00534,0,1.1,0,279.7,0.2939,2018-05-09T01:00:00Z,9.81
281.4,97725,-0.1,6,0.00551,0,0,0,281.1,0.2304,2018-05-09T01:00:00Z,6
280.3,96041,0.1,8.4,0.00527,0,0.3,0,280.2,0.2723,2018-05-09T01:00:00Z,8.4
280.2,97736,-1.8,7.3,0.00527,0,0,0,280.6,0.2529,2018-05-09T01:00:00Z,7.52
281.1,97567,0.6,6.7,0.00616,0,0.2,0,281.6,0.2626,2018-05-09T01:00:00Z,6.73
280.9,97013,-1.9,6.6,0.00517,0,0,0,279.9,0.2405,2018-05-09T01:00:00Z,6.87
282,99706,-2.4,11.65,0.00625,0,0.6,0,273.2,1,2018-05-09T01:00:00Z,11.89
282,98995,-0.4,7.7,0.00598,0,0.3,0,280.9,0.3154,2018-05-09T01:00:00Z,7.71
281.2,97648,0,5.7,0.00566,0,0.5,0,280.2,0.2774,2018-05-09T01:00:00Z,5.7
283.2,100050,1.7,6.9,0.0063,0,0,0,273.2,1,2018-05-09T01:00:00Z,7.11
280,96078,-0.8,7.7,0.00546,0,0.6,0,279.7,0.303,2018-05-09T01:00:00Z,7.74
281.1,97709,-1.6,8.2,0.00506,0,0,0,280.7,0.2719,2018-05-09T01:00:00Z,8.35
281.1,100114,-2.8,6.6,0.00595,0,0,0,273.2,1,2018-05-09T01:00:00Z,7.17
281.3,96248,-0.4,6.7,0.00513,0,0,0,280,0.2296,2018-05-09T01:00:00Z,6.71
281.9,97605,-0.8,6,0.00507,0,0,0,280.9,0.2259,2018-05-09T01:00:00Z,6.05
281.1,100218,-2.4,7.6,0.00609,0,0,0,273.2,1,2018-05-09T01:00:00Z,7.97
282.1,99414,-2,11.65,0.00606,0,0.3,0,273.2,1,2018-05-09T01:00:00Z,11.82
281.2,98927,1.6,5.2,0.00595,0,0,0,281.7,0.2756,2018-05-09T04:00:00Z,5.44
280.7,96984,0.8,6.6,0.0058,0,0.2,0,281.4,0.6378,2018-05-09T04:00:00Z,6.65
275.9,95595,1.4,7.5,0.005875,0,0.1,0,280.3,0.2496,2018-05-09T04:00:00Z,7.63
278.7,98466,-0.1,7.05,0.0051,0,0.1,0,281.4,0.2694,2018-05-09T04:00:00Z,7.05
282.1,99569,-0.4,11.65,0.00597,0,0.9,0,273.2,1,2018-05-09T04:00:00Z,11.66
274.15,98043,0.1,5.6,0.00622,0,3.3,0,280.8,0.3002,2018-05-09T04:00:00Z,5.6
278.3,98391,0.8,7.6,0.00586,0,2.2,0,281.8,0.3007,2018-05-09T04:00:00Z,7.64
278.6,98892,-0.4,7.6,0.00533,0,0.4,0,281.7,0.2736,2018-05-09T04:00:00Z,7.61
278.7,98195,0.2,7.1,0.00615,0,6,0,281.7,0.3103,2018-05-09T04:00:00Z,7.1
282.5,99891,-0.5,10.1,0.00619,0,0,0,273.2,1,2018-05-09T04:00:00Z,10.11
279.9,96097,-0.7,5.7,0.005,0,0,0,280.3,0.2367,2018-05-09T04:00:00Z,5.74
281.9,100248,0.7,5.6,0.0063,0,0,0,273.2,1,2018-05-09T04:00:00Z,5.64
277.3,96666,-1.3,10.1,0.00509,0,0.1,0,280.3,0.2658,2018-05-09T04:00:00Z,10.18
281.7,100330,-1,6.6,0.00634,0,0,0,273.2,1,2018-05-09T04:00:00Z,6.68
275.9,93773,-1.3,8.1,0.00543,0,0.8,0,278.8,0.2676,2018-05-09T04:00:00Z,8.2
276,95986,0.9,6.7,0.00585,0,3.4,0,280.3,0.3127,2018-05-09T04:00:00Z,6.76
278.1,98572,-0.1,7.7,0.00541,0,0.2,0,281.6,0.2738,2018-05-09T04:00:00Z,7.7
279.5,99555,-1.9,4,0.00528,0,0,0,281.7,0.2343,2018-05-09T04:00:00Z,4.43
277.7,97601,-1,4.6,0.00519,0,0,0,280.5,0.2323,2018-05-09T04:00:00Z,4.71
282.4,99502,-0.4,10.9,0.00576,0,0.4,0,273.2,1,2018-05-09T04:00:00Z,10.91
275.3,94811,0.6,8.2,0.00575,0,3.5,0,279.8,0.2931,2018-05-09T04:00:00Z,8.22
280.7,97611,-1.2,5.7,0.00502,0,0,0,281.2,0.2301,2018-05-09T04:00:00Z,5.82
275.8,95944,0.1,6.4,0.00567,0,1.6,0,280.3,0.2713,2018-05-09T04:00:00Z,6.4
278,97602,-2.7,7.8,0.00512,0,0.1,0,280.6,0.2526,2018-05-09T04:00:00Z,8.25
280.8,97428,1.8,5.8,0.00589,0,0.3,0,281.3,0.2668,2018-05-09T04:00:00Z,6.07
277.1,96880,-1.1,6.6,0.00514,0,0,0,280.3,0.2401,2018-05-09T04:00:00Z,6.69
282,99741,4.7,11.65,0.00654,0,2,0,273.2,1,2018-05-09T04:00:00Z,12.56
274.4,98860,0.2,7,0.00622,0,2.7,0,281.2,0.3151,2018-05-09T04:00:00Z,7
276.4,97504,0,5.4,0.00598,0,2.1,0,280.4,0.2765,2018-05-09T04:00:00Z,5.4
283.2,99920,1.7,8.2,0.00606,0,0,0,273.2,1,2018-05-09T04:00:00Z,8.37
274.15,95968,-0.2,6,0.00589,0,3.5,0,279.9,0.3022,2018-05-09T04:00:00Z,6
277.9,97585,-0.4,9,0.00503,0,0,0,281,0.2707,2018-05-09T04:00:00Z,9.01
281.1,99986,-1.5,9.3,0.00598,0,0,0,273.2,1,2018-05-09T04:00:00Z,9.42
277.7,96107,0.3,7.2,0.00511,0,0,0,280.4,0.2293,2018-05-09T04:00:00Z,7.21
280,97467,-0.5,5.8,0.00496,0,0,0,281.2,0.2257,2018-05-09T04:00:00Z,5.82
281.1,100094,-0.9,8.7,0.00616,0,0,0,273.2,1,2018-05-09T04:00:00Z,8.75
282.1,99423,3.6,10.9,0.00638,0,2.9,0,273.2,1,2018-05-09T04:00:00Z,11.48
278.9,98872,-0.1,5.6,0.00575,0,1,0,281.5,0.2755,2018-05-09T07:00:00Z,5.6
278.4,96941,0.1,7,0.00587,0,1.2,0,281,0.2582,2018-05-09T07:00:00Z,7
276.1,95625,4.5,6.2,0.00585,0,0.8,0,279.4,0.249,2018-05-09T07:00:00Z,7.66
278.3,98481,2.7,7.8,0.00579,0,0.4,0,280.7,0.2681,2018-05-09T07:00:00Z,8.25
282.1,99573,2.7,11.65,0.00655,0,1.1,0,273.2,1,2018-05-09T07:00:00Z,11.96
275.3,98130,3.4,2.6,0.00676,1.1,5.7,0,279.9,0.3005,2018-05-09T07:00:00Z,4.28
277.9,98494,4,8.3,0.00643,0,2.8,0,280.9,0.3011,2018-05-09T07:00:00Z,9.21
278.3,98927,2.3,7.8,0.00608,0,0.7,0,281,0.273,2018-05-09T07:00:00Z,8.13
278.6,98320,5.9,8.05,0.00676,0,6.7,0,280.9,0.3114,2018-05-09T07:00:00Z,9.98
281.6,99859,-2.2,11.4,0.00593,0,0.1,0,273.2,1,2018-05-09T07:00:00Z,11.61
277.8,96061,-0.5,6.1,0.00542,0,0,0,280.2,0.2365,2018-05-09T07:00:00Z,6.12
280.4,100209,-0.5,7.8,0.00629,0,0.5,0,273.2,1,2018-05-09T07:00:00Z,7.82
276,96660,1.9,7.2,0.00555,0,0.8,0,279.6,0.2654,2018-05-09T07:00:00Z,7.45
280.6,100299,-0.7,8.1,0.00627,0,0.6,0,273.2,1,2018-05-09T07:00:00Z,8.13
274.15,93766,2.8,6.2,0.00582,0,4,0,278.2,0.2673,2018-05-09T07:00:00Z,6.8
276.1,96091,4.5,5.7,0.00624,0,5,0,279.3,0.3132,2018-05-09T07:00:00Z,7.26
278,98622,2.4,6.9,0.00603,0,0.5,0,280.8,0.2731,2018-05-09T07:00:00Z,7.31
277.2,99526,0.4,3.4,0.00551,0,0.1,0,280.05,0.2341,2018-05-09T07:00:00Z,3.42
274.7,97583,1.3,4.3,0.00554,0,0.1,0,280,0.2321,2018-05-09T07:00:00Z,4.49
282,99511,2.9,11.65,0.00644,0,0.6,0,273.2,1,2018-05-09T07:00:00Z,12.01
275.2,94895,4.6,6.2,0.00612,0,5.5,0,278.7,0.2938,2018-05-09T07:00:00Z,7.72
278.7,97566,-0.7,6,0.00542,0,0,0,281,0.2299,2018-05-09T07:00:00Z,6.04
275.8,96026,3.8,5.1,0.00614,0,3.6,0,279.2,0.2711,2018-05-09T07:00:00Z,6.36
275.1,97570,-1.3,5,0.00553,0,1,0,279.9,0.2524,2018-05-09T07:00:00Z,5.17
278.5,97373,0.2,6,0.00579,0,1.7,0,281,0.2665,2018-05-09T07:00:00Z,6
275.6,96883,1.8,4.5,0.00553,0,0.1,0,279.6,0.2396,2018-05-09T07:00:00Z,4.85
282,99854,6.1,5.25,0.00675,0,2.1,0,273.2,1,2018-05-09T07:00:00Z,8.05
277,98907,2.7,5.1,0.00678,0.5,5.3,0,280.2,0.3163,2018-05-09T07:00:00Z,5.77
275.7,97501,2.8,4.8,0.00653,0,6.2,0,279.9,0.2764,2018-05-09T07:00:00Z,5.56
281.2,99856,1.4,7.6,0.00665499999999999,0,0.1,0,273.2,1,2018-05-09T07:00:00Z,7.73
275.4,96066,4.6,2.4,0.00635,0,8.3,0,278.7,0.3026,2018-05-09T07:00:00Z,5.19
277.7,97591,2.4,6.5,0.00556,0,0.4,0,280.3,0.2696,2018-05-09T07:00:00Z,6.93
280.7,99948,-3.4,7.7,0.00576,0,0.2,0,273.2,1,2018-05-09T07:00:00Z,8.42
275.6,96092,1.6,6.6,0.00534,0,0,0,280.1,0.2292,2018-05-09T07:00:00Z,6.79
276.9,98020,0.7,5.7,0.00531,0,0,0,281.1,0.2255,2018-05-09T07:00:00Z,5.74
280.6,100077,-2.6,8.6,0.00599,0,0.2,0,273.2,1,2018-05-09T07:00:00Z,8.98
282.1,99048.5,5.7,9.2,0.00673,0,2.9,0,273.2,0.61275,2018-05-09T07:00:00Z,10.82
275.4,98883,2.1,3.2,0.00635999999999999,0,2,0,281.4,0.2761,2018-05-09T10:00:00Z,3.83
277,96936,2.2,5.4,0.00638,0,2.5,0,280.5,0.2587,2018-05-09T10:00:00Z,5.83
275.3,95734,2.9,5,0.00566,0,0.8,0,278.6,0.249,2018-05-09T10:00:00Z,5.78
276.15,98566,1.4,7.1,0.00583,0,0.4,0,279.5,0.2674,2018-05-09T10:00:00Z,7.24
282.1,99664,3.1,11.65,0.00635,0,0.6000000000000001,0,273.2,1,2018-05-09T10:00:00Z,12.06
274.15,98233,1.6,2.1,0.00672,1.5,5.7,0,279,0.3084,2018-05-09T10:00:00Z,2.64
277.2,98574,1.6,6.1,0.00568,0,2.8,0,279.3,0.3001,2018-05-09T10:00:00Z,6.31
277.7,99013,0.8,6.4,0.00577,0,0.7,0,279.6,0.2724,2018-05-09T10:00:00Z,6.45
278.8,98382,4.6,5.8,0.00553,0,6.7,0,280,0.3093,2018-05-09T10:00:00Z,7.4
281.6,99877,0.2,10,0.00639,0,0.2,0,273.2,1,2018-05-09T10:00:00Z,10
276.6,96119,1.4,2.6,0.0058,0,0.1,0,280.3,0.2364,2018-05-09T10:00:00Z,2.95
280.4,100184,0.5,6.6,0.0066,0,1.1,0,273.2,1,2018-05-09T10:00:00Z,6.62
278.5,96743,1.9,6.9,0.00586,0,0.8,0,278.8,0.2656,2018-05-09T10:00:00Z,7.16
280.6,100262,-0.4,8.3,0.00658,0,1.3,0,273.2,1,2018-05-09T10:00:00Z,8.31
274.15,93882,3.5,7.6,0.0061,0,4.7,0,277,0.2687,2018-05-09T10:00:00Z,8.37
275.3,96170,0.7,4.7,0.00558,0,5,0,278.1,0.3122,2018-05-09T10:00:00Z,4.75
277.3,98703,0.7,5.6,0.00574,0,0.5,0,279.4,0.2726,2018-05-09T10:00:00Z,5.64
275.7,99627,0.5,3.7,0.0061,0,0.1,0,280.7,0.2342,2018-05-09T10:00:00Z,3.73
274.15,97669,1.1,3.6,0.00603,0,0.1,0,279.4,0.2321,2018-05-09T10:00:00Z,3.76
282,99600,2,11.6,0.0063,0,0.6,0,273.2,1,2018-05-09T10:00:00Z,11.77
278,94982,1.6,5.6,0.00567,0,5.6,0,276.29999999999995,0.61605,2018-05-09T10:00:00Z,5.82
277.6,97634,1,2.6,0.00573,0,0.1,0,281.2,0.2297,2018-05-09T10:00:00Z,2.79
275.5,96126,1.6,4.7,0.00567,0,3.6,0,278.3,0.2713,2018-05-09T10:00:00Z,4.96
274.2,97650,0.1,4.6,0.00617,0,1.85,0,279.4,0.2527,2018-05-09T10:00:00Z,4.6
276.6,97388,2.9,3.8,0.00647,0,3.1,0,280.7,0.2669,2018-05-09T10:00:00Z,4.78
275.3,96970,1.3,3.9,0.00632,0,0.1,0,278.7,0.2393,2018-05-09T10:00:00Z,4.11
282,99915,6.7,10.6,0.00579,0,2.1,0,273.2,1,2018-05-09T10:00:00Z,12.54
275.3,99027,1.8,1,0.006055,1.5,5.3,0,279.8,0.3197,2018-05-09T10:00:00Z,2.06
274.15,97622,4.25,5.8,0.00671,1.4,6.8,0,279.4,0.2772,2018-05-09T10:00:00Z,7.19
281.2,99863,3.1,4.6,0.00665,0,0.1,0,273.2,1,2018-05-09T10:00:00Z,5.55
275.5,96152,1.2,2.7,0.00606,0.2,8.4,0,278.2,0.3044,2018-05-09T10:00:00Z,2.95
277.2,97668,1.8,6.7,0.00579,0,0.4,0,279.6,0.2691,2018-05-09T10:00:00Z,6.94
280.7,100002,0.7,7.1,0.00621,0,0.3,0,273.2,1,2018-05-09T10:00:00Z,7.13
275,96201,1,3.2,0.00583,0,0.1,0,279.2,0.229,2018-05-09T10:00:00Z,3.35
275.8,97544,0.8,3.3,0.00602,0,0.1,0,281.1,0.2253,2018-05-09T10:00:00Z,3.4
280.6,100081,0.3,8.4,0.00619,0,0.4,0,280.15,1,2018-05-09T10:00:00Z,8.41
282.1,99609,5,9,0.00577,0,2.9,0,273.2,1,2018-05-09T10:00:00Z,10.3
279.9,99006,2.8,2.4,0.00675,0,0.4,0,280.3,0.2766,2018-05-09T13:00:00Z,3.69
279.6,97050,2.7,2.9,0.00657,0,0.8,0,279.5,0.2594,2018-05-09T13:00:00Z,3.96
278.5,95752,4.2,6,0.00462,0,0,0,277.6,0.2487,2018-05-09T13:00:00Z,7.32
280.3,98582,3,8,0.00492,0,0,0,278.9,0.2665,2018-05-09T13:00:00Z,8.54
282.1,99703,5.2,11.65,0.00558,0,0,0,278.25,1,2018-05-09T13:00:00Z,12.76
279.4,98323,1.8,2.9,0.00433,0,0,0,277.8,0.3064,2018-05-09T13:00:00Z,3.41
279.7,98643,1.8,6,0.00514,0,0.2,0,278.7,0.2991,2018-05-09T13:00:00Z,6.26
280.5,99049,2.1,6.9,0.00489,0,0,0,278.9,0.2718,2018-05-09T13:00:00Z,7.21
279.7,98461,4.8,5.9,0.00515,0.4,0,0,279.6,0.308,2018-05-09T13:00:00Z,7.61
281.6,99914,2.2,8.5,0.0065,0,0,0,279.25,1,2018-05-09T13:00:00Z,8.78
279.8,96180,1.1,7.2,0.00607,0,0,0,279.3,0.2364,2018-05-09T13:00:00Z,7.28
280.4,100311,2.3,3.1,0.00676,0,0.2,0,273.2,1,2018-05-09T13:00:00Z,3.86
279.4,96760,2.3,7.1,0.00488,0,0,0,277.8,0.2654,2018-05-09T13:00:00Z,7.46
280.6,100380,1.7,3.7,0.0067,0,0.6,0,273.2,1,2018-05-09T13:00:00Z,4.07
277.6,93929,2.4,4.5,0.00481,0,0.4,0,275.6,0.2684,2018-05-09T13:00:00Z,5.1
278.3,97154.5,1.2,5.4,0.00487,0.1,0.2,0,277.3,0.3108,2018-05-09T13:00:00Z,5.53
280.2,98737,2.3,6.5,0.00486,0,0,0,278.7,0.2721,2018-05-09T13:00:00Z,6.89
280.9,99680,1.3,3.9,0.00535,0,0,0,279.2,0.2342,2018-05-09T13:00:00Z,4.11
279.7,97712,1.7999999999999998,3.2,0.00511,0,0,0,277.9,0.2321,2018-05-09T13:00:00Z,3.67
282,99628,4,11.65,0.00568,0,0,0,273.2,1,2018-05-09T13:00:00Z,12.32
277.8,95031,2.5,6.4,0.00473,0,0.2,0,276.7,0.2928,2018-05-09T13:00:00Z,6.87
280.8,97329.5,0.8,3.2,0.00613,0,0,0,280.3,0.2296,2018-05-09T13:00:00Z,3.3
278.4,96168,2,5.4,0.00543,0,0.1,0,277.3,0.2705,2018-05-09T13:00:00Z,5.76
279.4,97688,0.5,4.4,0.00578,0,0.1,0,277.6,0.2527,2018-05-09T13:00:00Z,4.43
279.3,97499,3.4,2.8,0.00664,0,0.9,0,279.5,0.2673,2018-05-09T13:00:00Z,4.4
279.35,96992,2.2,4.3,0.00483,0,0,0,277.7,0.2391,2018-05-09T13:00:00Z,4.83
282,100021,6.6,8.9,0.00571,0.8,0,0,273.2,1,2018-05-09T13:00:00Z,11.08
279.9,99130,2.6,3.4,0.00461,0,0.1,0,278.7,0.3263,2018-05-09T13:00:00Z,4.28
278.7,97709,2.1,2.8,0.00528,0,0.5,0,277.7,0.2867,2018-05-09T13:00:00Z,3.5
281.2,100021,3.6,3.9,0.00684,0,0,0,273.2,1,2018-05-09T13:00:00Z,5.31
278.3,96206,1.8,4.4,0.00441,0,0.1,0,277.1,0.64335,2018-05-09T13:00:00Z,4.75
279.9,97675,3.2,7.6,0.00481,0,0,0,278.8,0.2685,2018-05-09T13:00:00Z,8.25
280.7,100051,2.5,8.1,0.00633,0,0,0,273.2,1,2018-05-09T13:00:00Z,8.48
279.4,96249,1.7,4.4,0.0048,0,0,0,277.8,0.2291,2018-05-09T13:00:00Z,4.72
280.5,97588,1.3,4.5,0.00538,0,0,0,279.6,0.2253,2018-05-09T13:00:00Z,4.68
280.6,100148,0.1,6.1,0.00641,0,0,0,273.2,1,2018-05-09T13:00:00Z,6.1
282.1,99703,0.7000000000000001,8.1,0.00572,0.5,0,0,273.2,1,2018-05-09T13:00:00Z,8.13
288.7,99160,3.3,1.8,0.0059,0,0.4,0,279.2,0.288,2018-05-09T16:00:00Z,3.76
288,97180,4.1,2.4,0.00578,0,0.8,0,278.6,0.263,2018-05-09T16:00:00Z,4.75
285.8,95954,3.3,4.3,0.00476,0,0,0,277.2,0.249,2018-05-09T16:00:00Z,5.42
285.7,98787,2.8,6.9,0.00518,0,0.4,0,278.7,0.2761,2018-05-09T16:00:00Z,7.45
282.1,99909,6.1,10.7,0.00605,0,0,0,273.2,1,2018-05-09T16:00:00Z,12.32
285.2,98501,1.8,2.4,0.00471,0,0,0,277.2,0.313,2018-05-09T16:00:00Z,3
284.6,98831,2.5,4.6,0.00549,0.5,0.3,0,278.4,0.303,2018-05-09T16:00:00Z,5.24
286.4,99254,1.8,6.1,0.00533,0,0.15,0,278.8,0.2781,2018-05-09T16:00:00Z,6.36
284.5,98649,5.3,3.9,0.00554,1.3,0,0,279.2,0.322,2018-05-09T16:00:00Z,6.58
281.6,100090,3.1,7.9,0.0057,0,0,0,279,1,2018-05-09T16:00:00Z,8.49
288.1,96312,2.4,2.9,0.0047,0,0,0,278.6,0.242,2018-05-09T16:00:00Z,3.76
280.4,100466,4.4,5.4,0.00631,0,0.2,0,273.2,1,2018-05-09T16:00:00Z,6.97
286.5,96952,3.3,6.5,0.00471,0,0,0,277.6,0.27,2018-05-09T16:00:00Z,7.29
280.6,100522,4,3,0.00645,0,0.6,0,273.2,1,2018-05-09T16:00:00Z,5
286.1,94083,2.5,3.8,0.00438,0,0.4,0,275.9,0.28,2018-05-09T16:00:00Z,4.55
283.5,96400,1.5,4.1,0.00508,0.5,0.3,0,277,0.3187,2018-05-09T16:00:00Z,4.37
286.4,98947,1.7,5.4,0.00531,0,0.1,0,278.5,0.2782,2018-05-09T16:00:00Z,5.66
288.8,99873,1.5,3,0.00456,0,0,0,278.7,0.2375,2018-05-09T16:00:00Z,3.35
287.6,97909,1.7,3,0.00441,0,0,0,277.5,0.2338,2018-05-09T16:00:00Z,3.45
282,99833,4.6,11,0.00591,0,0,0,273.2,1,2018-05-09T16:00:00Z,11.92
284.4,95196,2.6,5.1,0.0049,0,0.6,0,276.4,0.2943,2018-05-09T16:00:00Z,5.72
288.94999999999993,97837,1.9,3.2,0.00468,0,0,0,279.6,0.2367,2018-05-09T16:00:00Z,3.72
284.6,96340,2.5,4.7,0.00475,0,0.2,0,277.1,0.2743,2018-05-09T16:00:00Z,5.32
288.8,97867,0.8,4.4,0.0045,0,0.1,0,277.1,0.2565,2018-05-09T16:00:00Z,4.47
287.9,97641,4.4,1.9,0.0058,0,0.9,0,278.5,0.2793,2018-05-09T16:00:00Z,4.79
286.8,97193,2.7,4,0.00467,0,0,0,277.5,0.2419,2018-05-09T16:00:00Z,4.83
282,100215,8,5.8,0.00589,1.5,0,0,273.2,1,2018-05-09T16:00:00Z,9.88
286.8,99313,2.1,2.4,0.00504,0,0.1,0,278.2,0.331,2018-05-09T16:00:00Z,3.19
285.6,97888,1.6,4.1,0.0049,0,0.5,0,276.9,0.2935,2018-05-09T16:00:00Z,4.4
281.2,100185,5.6,4.2,0.00605,0,0,0,273.2,1,2018-05-09T16:00:00Z,7
283.8,96383,1.5,3.7,0.00474,0,0.4,0,277.2,0.316,2018-05-09T16:00:00Z,3.99
285.7,97880,3.1,6.5,0.00493,0,0,0,278.5,0.2782,2018-05-09T16:00:00Z,7.2
280.7,100222,5,8,0.00538,0,0,0,273.2,1,2018-05-09T16:00:00Z,9.43
287.2,96414,2.4,4.3,0.0044,0,0,0,277.4,0.2342,2018-05-09T16:00:00Z,4.92
288.4,97751,2.2,4.3,0.00439,0,0,0,278.9,0.2311,2018-05-09T16:00:00Z,4.83
280.6,100307,0.2,7,0.00603,0,0,0,273.2,1,2018-05-09T16:00:00Z,7
282.1,99897,6,6.2,0.00595,0,0,0,273.2,1,2018-05-09T16:00:00Z,8.63
288.94999999999993,99316,4.3,1.7,0.00471,0,0.4,0,281,0.286,2018-05-09T19:00:00Z,4.62
288.94999999999993,97308,5.1,1.5,0.00502,0,0.8,0,280.7,0.2626,2018-05-09T19:00:00Z,5.32
288.94999999999993,96139,3.8,4.3,0.00479,0,0,0,279.4,0.2489,2018-05-09T19:00:00Z,5.74
288.7,99023,4.1,6.3,0.00526,0,0,0,281.1,0.2743,2018-05-09T19:00:00Z,7.52
282.1,100160,7.7,5.3,0.00576,0.1,0,0,273.2,1,2018-05-09T19:00:00Z,9.35
286.5,99591.5,3.2,2.5,0.00443,0,0.1,0,277.15,0.3108,2018-05-09T19:00:00Z,4.06
288.3,99051,3.5,3.8,0.00524,1.9,0.3,0,280.2,0.6554,2018-05-09T19:00:00Z,5.17
288.94999999999993,99479,3.6,6,0.0053,0,0.1,0,278.67499999999995,0.2771,2018-05-09T19:00:00Z,7
288.94999999999993,98855,5.8,2.9,0.00547,1.9,0,0,280.6,0.3227,2018-05-09T19:00:00Z,6.48
281.6,100255,3.8,5.6,0.005385,0,0,0,273.2,1,2018-05-09T19:00:00Z,6.77
288.94999999999993,96447,4.4,2.4,0.00454,0,0,0,280.5,0.2415,2018-05-09T19:00:00Z,5.01
280.4,100620,5.5,3.6,0.00562,0,0.2,0,273.2,1,2018-05-09T19:00:00Z,6.57
288.94999999999993,97147,6,5.6,0.00486,0,0,0,280.2,0.2693,2018-05-09T19:00:00Z,8.21
280.6,100679,5.8,3.4,0.00524,0,0.6,0,273.2,1,2018-05-09T19:00:00Z,6.72
288.94999999999993,94231,5.5,4,0.00433,0,0.4,0,278.9,0.2776,2018-05-09T19:00:00Z,6.8
286.8,96595,3,3.6,0.00495,0.7,0.5,0,279,0.3185,2018-05-09T19:00:00Z,4.69
288.94999999999993,99166,3.5,5.4,0.00524,0,0.1,0,280.9,0.2773,2018-05-09T19:00:00Z,6.44
288.94999999999993,100024,3.8,3.2,0.00468,0,0,0,281.5,0.2373,2018-05-09T19:00:00Z,4.97
288.94999999999993,98070,4.1,3.4,0.00438,0,0,0,279.8,0.2338,2018-05-09T19:00:00Z,5.33
282,100079,6.4,9.3,0.00589,0.2,0,0,273.2,1,2018-05-09T19:00:00Z,11.29
288.1,95385,3.8,4.7,0.00487,0,0.9,0,279,0.2941,2018-05-09T19:00:00Z,6.04
288.94999999999993,97978,3.8,2.7,0.00455,0,0,0,281.4,0.2361,2018-05-09T19:00:00Z,4.66
287.9,96521,3.5,4.2,0.00498,0,0.4,0,279.4,0.2736,2018-05-09T19:00:00Z,5.47
288.94999999999993,98014,3.65,3.6,0.00442,0,0.1,0,280.4,0.2559,2018-05-09T19:00:00Z,5.13
288.94999999999993,97782,4.6,1.1,0.00494,0,0.9,0,280.5,0.2771,2018-05-09T19:00:00Z,4.73
288.94999999999993,97369,4.9,4.2,0.00471,0,0.5,0,279.8,0.2416,2018-05-09T19:00:00Z,6.45
282,100446,9,4.9,0.00568,1.9,0,0,273.2,1,2018-05-09T19:00:00Z,10.25
288.94999999999993,99503,3.6,2.9,0.00481,0,0.1,0,280.2,0.3297,2018-05-09T19:00:00Z,4.62
286.35,98054,6.3,2.4,0.00431,0.95,0.5,0,279.1,0.2898,2018-05-09T19:00:00Z,6.74
281.2,100349,5.6,3.9,0.00522,0,0,0,273.2,1,2018-05-09T19:00:00Z,6.82
286.9,96554,3,3.3,0.0049,0.1,0.7,0,278.9,0.3138,2018-05-09T19:00:00Z,4.46
288.9,98102,4.3,5.6,0.00504,0,0,0,280.8,0.2764,2018-05-09T19:00:00Z,7.06
280.7,100380,5,6.3,0.00531,0,0,0,273.2,1,2018-05-09T19:00:00Z,8.04
288.94999999999993,96556,4.1,4,0.00456,0,0,0,280.1,0.2339,2018-05-09T19:00:00Z,5.73
288.94999999999993,97893,3.6,3.9,0.00456,0,0,0,281,0.2307,2018-05-09T19:00:00Z,5.31
288.94999999999993,100443,3.9,5,0.00566,0,0,0,273.2,1,2018-05-09T19:00:00Z,6.34
282.1,100119,7.8,4.7,0.00576,1.9,0,0,273.2,1,2018-05-09T19:00:00Z,9.11
288.94999999999993,99499,4.8,2.2,0.00504,0,0.4,0,283.7,1,2018-05-09T22:00:00Z,5.28
288.94999999999993,97514,4.9,2.8,0.00491,0,0.8,0,283.8,0.2623,2018-05-09T22:00:00Z,5.64
288.7,96368,5.9,3.7,0.00488,0,0,0,282.5,0.2488,2018-05-09T22:00:00Z,6.96
288.5,99282,6.7,6.1,0.00492,0,0,0,284,0.2728,2018-05-09T22:00:00Z,9.06
282.1,100419,7.4,8.5,0.00533,0.1,0,0,273.2,1,2018-05-09T22:00:00Z,11.27
288.94999999999993,98921,5.5,2.4,0.00535,0.9,0.1,0,281,0.3092,2018-05-09T22:00:00Z,6
288.3,99320,5.9,4.6,0.00513,2.9,0.3,0,282.8,0.3113,2018-05-09T22:00:00Z,7.48
288.94999999999993,99735,6.2,5.7,0.00493,0,0.1,0,284.2,0.2762,2018-05-09T22:00:00Z,8.42
288.7,99109,6.5,3.8,0.00515,2.7,0,0,282.8,0.3231,2018-05-09T22:00:00Z,7.53
281.6,100466,2.7,5.1,0.00557,0,0,0,273.2,1,2018-05-09T22:00:00Z,5.77
288.94999999999993,99787.5,4.7,1.4,0.00458,0,0,0,283.5,0.241,2018-05-09T22:00:00Z,4.9
280.4,100826,4.2,2.9,0.00549,0,0.2,0,273.2,1,2018-05-09T22:00:00Z,5.1
288.94999999999993,97395,7.1,4.7,0.00468,0,0,0,283.7,0.6205,2018-05-09T22:00:00Z,8.51
